timestamp,open,high,low,close,volume
2024-01-04 00:00:00,92.4695812728684,92.79283870105762,91.38831102964818,92.86541261984986,277
2024-01-04 01:00:00,92.43375523375845,94.2308636108126,91.15889543076203,92.74581514228453,639
2024-01-04 02:00:00,93.99839888957246,95.21125700889164,92.54621622212713,94.3125716442046,831
2024-01-04 03:00:00,91.37865378548271,91.39704788871597,89.42694962655764,91.37253039905926,968
2024-01-04 04:00:00,92.20055628985793,92.40349937558999,91.16795559325554,91.751929104115,140
2024-01-04 05:00:00,92.2876033580961,93.61460689631222,91.64169041221362,92.32550563719298,839
2024-01-04 06:00:00,91.98859600763024,91.99871917532268,90.39822361809283,91.65001515187419,803
2024-01-04 07:00:00,92.08035678416574,92.40197288700074,91.5386922816416,92.56791665087462,601
2024-01-04 08:00:00,90.09278786956484,91.19025544829802,89.21484502815358,90.01925917881377,244
2024-01-04 09:00:00,89.87311598172734,91.25690637711273,89.71620321904281,89.46036738333109,300
2024-01-04 10:00:00,90.23022855323909,91.53415107224428,90.17952706640817,90.0695356324126,823
2024-01-04 11:00:00,91.7081225979806,92.15666121690172,89.78282576862476,91.91458832511842,560
2024-01-04 12:00:00,91.18985237970696,92.61421082240203,89.51789213868256,90.90799010330498,831
2024-01-04 13:00:00,90.38135877681377,90.85585695180737,88.98941036462638,89.97024857903055,851
2024-01-04 14:00:00,89.87960173322924,90.53040112954777,89.0616958444007,90.00144533897519,657
2024-01-04 15:00:00,90.79500385093131,92.28798666116735,90.44841521078962,90.91748713648568,646
2024-01-04 16:00:00,91.12375496059099,92.42302075868541,90.81088087524881,90.87028337290542,352
2024-01-04 17:00:00,90.59399475682395,92.2924415778123,90.09350896049476,90.35847560401479,489
2024-01-04 18:00:00,91.1072621899373,92.42248797453799,90.00880886052506,91.22328715861612,693
2024-01-04 19:00:00,91.20433973928534,92.3409569459563,89.77514789388522,90.48029756853668,982
2024-01-04 20:00:00,92.17298472981824,92.36033426547442,90.85258997638277,91.46925284262996,355
2024-01-04 21:00:00,91.47093163594089,92.20636324205975,90.911063842049,91.11170952531467,808
2024-01-04 22:00:00,91.14326948934311,91.67367422470656,89.23353892801673,91.03654591348719,914
2024-01-04 23:00:00,90.75116133621096,91.23914062296912,89.27536750281942,90.90661511900996,549
2024-01-05 00:00:00,89.28764638807884,91.23366749758374,88.17893828305604,90.02532449655362,109
2024-01-05 01:00:00,89.58376666514341,90.36996211447693,88.3603251726747,90.01259647674442,923
2024-01-05 02:00:00,89.8448219373233,91.62891504767752,89.00562181246772,89.76485267234159,897
2024-01-05 03:00:00,89.84993539396577,91.11221264596028,89.35447341496345,89.84042729001442,341
